,Year,Value
17644,2015,43025
17645,2015,16019
17646,2015,18533
17647,2015,8473
17648,2015,327400
17649,2015,52900
17650,2015,103
17651,2015,102
17652,2015,11
17653,2015,4
17654,2015,37
17655,2015,1378
17656,2015,1354
17657,2015,7
17658,2015,0
17659,2015,17
17660,2015,1207
17661,2015,11
17662,2015,4
17663,2015,36
17664,2015,394
17665,2015,0
17666,2015,749
17667,2015,14
17668,2015,58
17669,2015,60
17670,2015,173
17671,2015,790
17672,2015,350
17673,2015,243
17674,2015,54
17675,2015,38
17676,2015,197
17677,2015,790
17678,2015,336
17679,2015,276
17680,2015,178
17681,2015,200300
17682,2015,25100
17683,2015,127
17684,2015,105
17685,2015,51
17686,2015,22
17687,2015,43
17688,2015,6998
17689,2015,6882
17690,2015,66
17691,2015,15
17692,2015,34
17693,2015,6432
17694,2015,27
17695,2015,15
17696,2015,150
17697,2015,2801
17698,2015,4
17699,2015,3379
17700,2015,60
17701,2015,44
17702,2015,47
17703,2015,569
17704,2015,4202
17705,2015,2892
17706,2015,428
17707,2015,197
17708,2015,43
17709,2015,883
17710,2015,4202
17711,2015,1720
17712,2015,1947
17713,2015,536
17714,2015,249200
17715,2015,20300
17716,2015,149
17717,2015,146
17718,2015,33
17719,2015,14
17720,2015,41
17721,2015,9061
17722,2015,8760
17723,2015,167
17724,2015,50
17725,2015,84
17726,2015,8410
17727,2015,122
17728,2015,24
17729,2015,220
17730,2015,3386
17731,2015,5
17732,2015,4489
17733,2015,170
17734,2015,100
17735,2015,106
17736,2015,657
17737,2015,7643
17738,2015,3243
17739,2015,2165
17740,2015,460
17741,2015,136
17742,2015,2235
17743,2015,7643
17744,2015,3230
17745,2015,2744
17746,2015,1669
17747,2015,89800
17748,2015,6500
17749,2015,118
17750,2015,114
17751,2015,20
17752,2015,9
17753,2015,42
17754,2015,767
17755,2015,747
17756,2015,15
17757,2015,0
17758,2015,6
17759,2015,725
17760,2015,6
17761,2015,3
17762,2015,22
17763,2015,342
17764,2015,0
17765,2015,341
17766,2015,11
17767,2015,4
17768,2015,4
17769,2015,42
17770,2015,822
17771,2015,591
17772,2015,103
17773,2015,36
17774,2015,6
17775,2015,128
17776,2015,822
17777,2015,197
17778,2015,551
17779,2015,73
17780,2015,122500
17781,2015,6700
17782,2015,107
17783,2015,107
17784,2015,21
17785,2015,5
17786,2015,24
17787,2015,5382
17788,2015,5134
17789,2015,145
17790,2015,45
17791,2015,59
17792,2015,5022
17793,2015,87
17794,2015,13
17795,2015,108
17796,2015,2004
17797,2015,5
17798,2015,2670
17799,2015,140
17800,2015,38
17801,2015,41
17802,2015,363
17803,2015,4889
17804,2015,1934
17805,2015,1239
17806,2015,240
17807,2015,77
17808,2015,1716
17809,2015,4888
17810,2015,2345
17811,2015,1565
17812,2015,979
17813,2015,90700
17814,2015,6100
17815,2015,124
17816,2015,121
17817,2015,15
17818,2015,7
17819,2015,48
17820,2015,2911
17821,2015,2880
17822,2015,7
17823,2015,5
17824,2015,19
17825,2015,2663
17826,2015,30
17827,2015,8
17828,2015,90
17829,2015,1040
17830,2015,0
17831,2015,1478
17832,2015,18
17833,2015,58
17834,2015,62
17835,2015,252
17836,2015,1933
17837,2015,719
17838,2015,823
17839,2015,184
17840,2015,54
17841,2015,391
17842,2015,1933
17843,2015,688
17844,2015,628
17845,2015,616
17846,2015,82500
17847,2015,7100
17848,2015,114
17849,2015,105
17850,2015,37
17851,2015,13
17852,2015,36
17853,2015,1222
17854,2015,1211
17855,2015,C
17856,2015,C
17857,2015,C
17858,2015,1125
17859,2015,35
17860,2015,5
17861,2015,35
17862,2015,531
17863,2015,1
17864,2015,516
17865,2015,3
17866,2015,15
17867,2015,16
17868,2015,98
17869,2015,1081
17870,2015,392
17871,2015,156
17872,2015,42
17873,2015,15
17874,2015,532
17875,2015,1081
17876,2015,285
17877,2015,261
17878,2015,535
17879,2015,151
17880,2015,144
17881,2015,34
17882,2015,9
17883,2015,26
17884,2015,1222
17885,2015,1211
17886,2015,C
17887,2015,C
17888,2015,C
17889,2015,1125
17890,2015,35
17891,2015,5
17892,2015,35
17893,2015,531
17894,2015,1
17895,2015,516
17896,2015,3
17897,2015,15
17898,2015,16
17899,2015,98
17900,2015,1081
17901,2015,392
17902,2015,156
17903,2015,42
17904,2015,15
17905,2015,532
17906,2015,1081
17907,2015,285
17908,2015,261
17909,2015,535
17910,2015,151
17911,2015,144
17912,2015,34
17913,2015,9
17914,2015,26
17915,2015,1222
17916,2015,1211
17917,2015,C
17918,2015,C
17919,2015,C
17920,2015,1125
17921,2015,35
17922,2015,5
17923,2015,35
17924,2015,531
17925,2015,1
17926,2015,516
17927,2015,3
17928,2015,15
17929,2015,16
17930,2015,98
17931,2015,1081
17932,2015,392
17933,2015,156
17934,2015,42
17935,2015,15
17936,2015,532
17937,2015,1081
17938,2015,285
17939,2015,261
17940,2015,535
17941,2015,151
17942,2015,144
17943,2015,34
17944,2015,9
17945,2015,26
17946,2015,3871
17947,2015,233
17948,2015,3613
17949,2015,25
17950,2015,3499
17951,2015,49
17952,2015,13
17953,2015,121
17954,2015,1814
17955,2015,2
17956,2015,1476
17957,2015,26
17958,2015,12
17959,2015,12
17960,2015,373
17961,2015,4734
17962,2015,1397
17963,2015,2260
17964,2015,384
17965,2015,76
17966,2015,1076
17967,2015,4734
17968,2015,3055
17969,2015,1285
17970,2015,393
17971,2015,109
17972,2015,108
17973,2015,12
17974,2015,8
17975,2015,65
17976,2015,1061
17977,2015,52
17978,2015,999
17979,2015,10
17980,2015,986
17981,2015,21
17982,2015,6
17983,2015,29
17984,2015,639
17985,2015,0
17986,2015,286
17987,2015,4
17988,2015,6
17989,2015,6
17990,2015,75
17991,2015,1028
17992,2015,322
17993,2015,495
17994,2015,49
17995,2015,7
17996,2015,211
17997,2015,1028
17998,2015,499
17999,2015,424
18000,2015,105
18001,2015,76
18002,2015,74
18003,2015,15
18004,2015,7
18005,2015,49
18006,2015,647
18007,2015,39
18008,2015,603
18009,2015,6
18010,2015,572
18011,2015,10
18012,2015,C
18013,2015,37
18014,2015,331
18015,2015,0
18016,2015,190
18017,2015,C
18018,2015,0
18019,2015,0
18020,2015,76
18021,2015,1903
18022,2015,C
18023,2015,1163
18024,2015,228
18025,2015,46
18026,2015,C
18027,2015,1903
18028,2015,1593
18029,2015,187
18030,2015,123
18031,2015,C
18032,2015,C
18033,2015,5
18034,2015,4
18035,2015,84
18036,2015,799
18037,2015,35
18038,2015,759
18039,2015,5
18040,2015,708
18041,2015,4
18042,2015,2
18043,2015,18
18044,2015,325
18045,2015,2
18046,2015,353
18047,2015,7
18048,2015,0
18049,2015,0
18050,2015,91
18051,2015,576
18052,2015,331
18053,2015,154
18054,2015,26
18055,2015,3
18056,2015,91
18057,2015,576
18058,2015,263
18059,2015,241
18060,2015,72
18061,2015,137
18062,2015,137
18063,2015,35
18064,2015,16
18065,2015,46
18066,2015,1363
18067,2015,107
18068,2015,1253
18069,2015,4
18070,2015,1232
18071,2015,14
18072,2015,C
18073,2015,36
18074,2015,519
18075,2015,0
18076,2015,647
18077,2015,C
18078,2015,4
18079,2015,5
18080,2015,131
18081,2015,1227
18082,2015,C
18083,2015,449
18084,2015,80
18085,2015,20
18086,2015,C
18087,2015,1227
18088,2015,700
18089,2015,433
18090,2015,93
18091,2015,C
18092,2015,C
18093,2015,19
18094,2015,11
18095,2015,57
18096,2015,15193
18097,2015,776
18098,2015,14167
18099,2015,250
18100,2015,13135
18101,2015,205
18102,2015,56
18103,2015,394
18104,2015,6211
18105,2015,3
18106,2015,6111
18107,2015,159
18108,2015,63
18109,2015,64
18110,2015,2058
18111,2015,16662
18112,2015,4054
18113,2015,6518
18114,2015,1148
18115,2015,211
18116,2015,6090
18117,2015,16662
18118,2015,9006
18119,2015,3481
18120,2015,4176
18121,2015,116
18122,2015,115
18123,2015,23
18124,2015,12
18125,2015,54
18126,2015,967
18127,2015,20
18128,2015,933
18129,2015,13
18130,2015,892
18131,2015,16
18132,2015,4
18133,2015,58
18134,2015,356
18135,2015,0
18136,2015,452
18137,2015,6
18138,2015,17
18139,2015,17
18140,2015,75
18141,2015,1232
18142,2015,329
18143,2015,773
18144,2015,127
18145,2015,8
18146,2015,130
18147,2015,1232
18148,2015,883
18149,2015,165
18150,2015,184
18151,2015,199
18152,2015,189
18153,2015,8
18154,2015,6
18155,2015,72
18156,2015,9018
18157,2015,221
18158,2015,8772
18159,2015,25
18160,2015,7674
18161,2015,95
18162,2015,22
18163,2015,200
18164,2015,3250
18165,2015,1
18166,2015,3979
18167,2015,127
18168,2015,33
18169,2015,33
18170,2015,1344
18171,2015,5304
18172,2015,2113
18173,2015,1558
18174,2015,439
18175,2015,107
18176,2015,1633
18177,2015,5304
18178,2015,2705
18179,2015,1713
18180,2015,887
18181,2015,123
18182,2015,121
18183,2015,50
18184,2015,25
18185,2015,51
18186,2015,5209
18187,2015,535
18188,2015,4463
18189,2015,211
18190,2015,4570
18191,2015,93
18192,2015,30
18193,2015,137
18194,2015,2605
18195,2015,1
18196,2015,1679
18197,2015,26
18198,2015,13
18199,2015,14
18200,2015,640
18201,2015,10126
18202,2015,1612
18203,2015,4187
18204,2015,582
18205,2015,97
18206,2015,4327
18207,2015,10126
18208,2015,5418
18209,2015,1603
18210,2015,3106
18211,2015,101
18212,2015,100
18213,2015,12
18214,2015,6
18215,2015,54
18216,2015,16656
18217,2015,14397
18218,2015,1727
18219,2015,531
18220,2015,14752
18221,2015,685
18222,2015,237
18223,2015,545
18224,2015,3863
18225,2015,4
18226,2015,9270
18227,2015,151
18228,2015,399
18229,2015,410
18230,2015,1915
18231,2015,20636
18232,2015,6314
18233,2015,9270
18234,2015,980
18235,2015,367
18236,2015,5053
18237,2015,20636
18238,2015,14396
18239,2015,4175
18240,2015,2065
18241,2015,179400
18242,2015,20600
18243,2015,151
18244,2015,141
18245,2015,13
18246,2015,9
18247,2015,70
18248,2015,7357
18249,2015,6464
18250,2015,751
18251,2015,141
18252,2015,6460
18253,2015,303
18254,2015,199
18255,2015,336
18256,2015,1229
18257,2015,C
18258,2015,4306
18259,2015,86
18260,2015,79
18261,2015,77
18262,2015,894
18263,2015,9044
18264,2015,1895
18265,2015,6252
18266,2015,524
18267,2015,178
18268,2015,897
18269,2015,9044
18270,2015,6224
18271,2015,1803
18272,2015,1017
18273,2015,203300
18274,2015,24700
18275,2015,105
18276,2015,101
18277,2015,14
18278,2015,10
18279,2015,69
18280,2015,822
18281,2015,743
18282,2015,74
18283,2015,5
18284,2015,734
18285,2015,C
18286,2015,3
18287,2015,52
18288,2015,210
18289,2015,0
18290,2015,C
18291,2015,10
18292,2015,13
18293,2015,13
18294,2015,88
18295,2015,2624
18296,2015,421
18297,2015,2066
18298,2015,88
18299,2015,28
18300,2015,136
18301,2015,2624
18302,2015,2148
18303,2015,302
18304,2015,174
18305,2015,172600
18306,2015,18500
18307,2015,140
18308,2015,135
18309,2015,4
18310,2015,3
18311,2015,82
18312,2015,2689
18313,2015,1925
18314,2015,664
18315,2015,100
18316,2015,2496
18317,2015,C
18318,2015,15
18319,2015,166
18320,2015,731
18321,2015,0
18322,2015,1478
18323,2015,C
18324,2015,55
18325,2015,53
18326,2015,192
18327,2015,4978
18328,2015,1065
18329,2015,3226
18330,2015,304
18331,2015,131
18332,2015,688
18333,2015,4978
18334,2015,3159
18335,2015,1094
18336,2015,725
18337,2015,117900
18338,2015,8400
18339,2015,97
18340,2015,92
18341,2015,6
18342,2015,4
18343,2015,63
18344,2015,3845
18345,2015,3796
18346,2015,13
18347,2015,36
18348,2015,3230
18349,2015,C
18350,2015,181
18351,2015,118
18352,2015,288
18353,2015,C
18354,2015,C
18355,2015,C
18356,2015,11
18357,2015,10
18358,2015,615
18359,2015,1442
18360,2015,409
18361,2015,961
18362,2015,132
18363,2015,20
18364,2015,73
18365,2015,1442
18366,2015,917
18367,2015,407
18368,2015,118
18369,2015,446300
18370,2015,71300
18371,2015,100
18372,2015,98
18373,2015,67
18374,2015,43
18375,2015,64
18376,2015,9299
18377,2015,7933
18378,2015,976
18379,2015,390
18380,2015,8292
18381,2015,382
18382,2015,38
18383,2015,209
18384,2015,2633
18385,2015,C
18386,2015,4964
18387,2015,65
18388,2015,320
18389,2015,334
18390,2015,1021
18391,2015,11592
18392,2015,4419
18393,2015,3017
18394,2015,456
18395,2015,188
18396,2015,4155
18397,2015,11592
18398,2015,8172
18399,2015,2373
18400,2015,1047
18401,2015,164200
18402,2015,18000
18403,2015,186
18404,2015,172
18405,2015,12
18406,2015,9
18407,2015,70
18408,2015,4802
18409,2015,4779
18410,2015,11
18411,2015,12
18412,2015,4452
18413,2015,48
18414,2015,20
18415,2015,93
18416,2015,1337
18417,2015,1
18418,2015,2927
18419,2015,28
18420,2015,253
18421,2015,264
18422,2015,362
18423,2015,2294
18424,2015,1219
18425,2015,747
18426,2015,198
18427,2015,84
18428,2015,329
18429,2015,2294
18430,2015,749
18431,2015,1023
18432,2015,522
18433,2015,188500
18434,2015,14200
18435,2015,119
18436,2015,93
18437,2015,48
18438,2015,16
18439,2015,33
18440,2015,1826
18441,2015,1811
18442,2015,5
18443,2015,10
18444,2015,1630
18445,2015,35
18446,2015,14
18447,2015,70
18448,2015,611
18449,2015,C
18450,2015,891
18451,2015,9
18452,2015,51
18453,2015,52
18454,2015,196
18455,2015,1349
18456,2015,379
18457,2015,616
18458,2015,175
18459,2015,81
18460,2015,354
18461,2015,1349
18462,2015,429
18463,2015,452
18464,2015,469
18465,2015,106200
18466,2015,11400
18467,2015,84
18468,2015,72
18469,2015,46
18470,2015,14
18471,2015,32
18472,2015,2671
18473,2015,1343
18474,2015,960
18475,2015,369
18476,2015,2210
18477,2015,299
18478,2015,4
18479,2015,46
18480,2015,685
18481,2015,C
18482,2015,1146
18483,2015,29
18484,2015,16
18485,2015,18
18486,2015,463
18487,2015,7948
18488,2015,2821
18489,2015,1654
18490,2015,82
18491,2015,23
18492,2015,3473
18493,2015,7948
18494,2015,6994
18495,2015,898
18496,2015,57
18497,2015,191400
18498,2015,33200
18499,2015,314
18500,2015,312
18501,2015,7
18502,2015,6
18503,2015,88
18504,2015,38592
18505,2015,1705
18506,2015,36586
18507,2015,169
18508,2015,2
18509,2015,130
18510,2015,36107
18511,2015,535
18512,2015,100
18513,2015,848
18514,2015,4198
18515,2015,12
18516,2015,1223
18517,2015,28898
18518,2015,305
18519,2015,4462
18520,2015,4015
18521,2015,2038
18522,2015,26067
18523,2015,10281
18524,2015,10362
18525,2015,2203
18526,2015,259
18527,2015,5423
18528,2015,26067
18529,2015,11952
18530,2015,8491
18531,2015,5624
18532,2015,524400
18533,2015,27700
18534,2015,121
18535,2015,74
18536,2015,28
18537,2015,17
18538,2015,8
18539,2015,46
18540,2014,573570
18541,2014,502104
18542,2014,54641
18543,2014,16826
18544,2014,506390
18545,2014,35891
18546,2014,6026
18547,2014,16530
18548,2014,83282
18549,2014,285
18550,2014,1597
18551,2014,353820
18552,2014,9242
18553,2014,50930
18554,2014,52948
18555,2014,69199
18556,2014,1723305
18557,2014,510134
18558,2014,385823
18559,2014,827347
18560,2014,1723305
18561,2014,548124
18562,2014,655466
18563,2014,519715
18564,2014,353900
18565,2014,42700
18566,2014,78
18567,2014,70
18568,2014,13
18569,2014,4
18570,2014,32
18571,2014,38899
18572,2014,36587
18573,2014,388
18574,2014,8
18575,2014,1916
18576,2014,32208
18577,2014,2798
18578,2014,421
18579,2014,1605
18580,2014,4362
18581,2014,C
18582,2014,22605
18583,2014,415
18584,2014,13236
18585,2014,13388
18586,2014,6843
18587,2014,141138
18588,2014,26522
18589,2014,79480
18590,2014,35136
18591,2014,141138
18592,2014,67743
18593,2014,22870
18594,2014,50525
18595,2014,373900
18596,2014,65800
18597,2014,116
18598,2014,57
18599,2014,10
18600,2014,5
18601,2014,48
18602,2014,3441
18603,2014,3284
18604,2014,45
18605,2014,112
18606,2014,2954
18607,2014,191
18608,2014,32
18609,2014,159
18610,2014,574
18611,2014,0
18612,2014,1976
18613,2014,22
18614,2014,275
18615,2014,302
18616,2014,513
18617,2014,9893
18618,2014,1848
18619,2014,6759
18620,2014,1287
18621,2014,9893
18622,2014,4029
18623,2014,2606
18624,2014,3258
18625,2014,145900
18626,2014,21800
18627,2014,71
18628,2014,59
18629,2014,13
18630,2014,5
18631,2014,41
18632,2014,3441
18633,2014,3284
18634,2014,45
18635,2014,112
18636,2014,2954
18637,2014,191
18638,2014,32
18639,2014,159
18640,2014,574
18641,2014,0
18642,2014,1976
18643,2014,22
18644,2014,275
18645,2014,302
18646,2014,513
18647,2014,9893
18648,2014,1848
18649,2014,6759
18650,2014,1287
18651,2014,9893
18652,2014,4029
18653,2014,2606
18654,2014,3258
18655,2014,145900
18656,2014,21800
18657,2014,71
18658,2014,59
18659,2014,13
18660,2014,5
18661,2014,41
18662,2014,9720
18663,2014,8972
18664,2014,C
18665,2014,C
18666,2014,8213
18667,2014,640
18668,2014,163
18669,2014,436
18670,2014,838
18671,2014,0
18672,2014,6074
18673,2014,63
18674,2014,4906
18675,2014,4981
18676,2014,1581
18677,2014,46822
18678,2014,9286
18679,2014,29509
18680,2014,8028
18681,2014,46822
18682,2014,27295
18683,2014,7182
18684,2014,12346
18685,2014,470700
18686,2014,76600
18687,2014,129
18688,2014,60
18689,2014,6
18690,2014,3
18691,2014,58
18692,2014,9720
18693,2014,8972
18694,2014,C
18695,2014,C
18696,2014,8213
18697,2014,640
18698,2014,163
18699,2014,436
18700,2014,838
18701,2014,0
18702,2014,6074
18703,2014,63
18704,2014,4906
18705,2014,4981
18706,2014,1581
18707,2014,46822
18708,2014,9286
18709,2014,29509
18710,2014,8028
18711,2014,46822
18712,2014,27295
18713,2014,7182
18714,2014,12346
18715,2014,470700
18716,2014,76600
18717,2014,129
18718,2014,60
18719,2014,6
18720,2014,3
18721,2014,58
18722,2014,14879
18723,2014,14395
18724,2014,153
18725,2014,331
18726,2014,11959
18727,2014,1574
18728,2014,152
18729,2014,592
18730,2014,1412
18731,2014,0
18732,2014,8174
18733,2014,55
18734,2014,7156
18735,2014,7201
18736,2014,2965
18737,2014,59366
18738,2014,11280
18739,2014,34438
18740,2014,13647
18741,2014,59366
18742,2014,23662
18743,2014,8497
18744,2014,27207
18745,2014,580800
18746,2014,115700
18747,2014,133
18748,2014,48
18749,2014,13
18750,2014,5
18751,2014,40
18752,2014,14879
18753,2014,14395
18754,2014,153
18755,2014,331
18756,2014,11959
18757,2014,1574
18758,2014,152
18759,2014,592
18760,2014,1412
18761,2014,0
18762,2014,8174
18763,2014,55
18764,2014,7156
18765,2014,7201
18766,2014,2965
18767,2014,59366
18768,2014,11280
18769,2014,34438
18770,2014,13647
18771,2014,59366
18772,2014,23662
18773,2014,8497
18774,2014,27207
18775,2014,580800
18776,2014,115700
18777,2014,133
18778,2014,48
18779,2014,13
18780,2014,5
18781,2014,40
18782,2014,1588
18783,2014,1517
18784,2014,16
18785,2014,56
18786,2014,1427
18787,2014,80
18788,2014,14
18789,2014,70
18790,2014,186
18791,2014,0
18792,2014,1072
18793,2014,4
18794,2014,503
18795,2014,490
18796,2014,148
18797,2014,4824
18798,2014,1202
18799,2014,2861
18800,2014,761
18801,2014,4824
18802,2014,2216
18803,2014,1058
18804,2014,1550
18805,2014,332700
18806,2014,31100
18807,2014,114
18808,2014,67
18809,2014,7
18810,2014,3
18811,2014,46
18812,2014,1588
18813,2014,1517
18814,2014,16
18815,2014,56
18816,2014,1427
18817,2014,80
18818,2014,14
18819,2014,70
18820,2014,186
18821,2014,0
18822,2014,1072
18823,2014,4
18824,2014,503
18825,2014,490
18826,2014,148
18827,2014,4824
18828,2014,1202
18829,2014,2861
18830,2014,761
18831,2014,4824
18832,2014,2216
18833,2014,1058
18834,2014,1550
18835,2014,332700
18836,2014,31100
18837,2014,114
18838,2014,67
18839,2014,7
18840,2014,3
18841,2014,46
18842,2014,4664
18843,2014,3924
18844,2014,C
18845,2014,C
18846,2014,C
18847,2014,3486
18848,2014,208
18849,2014,19
18850,2014,124
18851,2014,299
18852,2014,0
18853,2014,2621
18854,2014,215
18855,2014,161
18856,2014,160
18857,2014,1177
18858,2014,14641
18859,2014,1406
18860,2014,3280
18861,2014,9955
18862,2014,14641
18863,2014,8354
18864,2014,2045
18865,2014,4242
18866,2014,939700
18867,2014,237100
18868,2014,69
18869,2014,61
18870,2014,14
18871,2014,8
18872,2014,57
18873,2014,4664
18874,2014,3924
18875,2014,C
18876,2014,C
18877,2014,C
18878,2014,3486
18879,2014,208
18880,2014,19
18881,2014,124
18882,2014,299
18883,2014,0
18884,2014,2621
18885,2014,215
18886,2014,161
18887,2014,160
18888,2014,1177
18889,2014,14641
18890,2014,1406
18891,2014,3280
18892,2014,9955
18893,2014,14641
18894,2014,8354
18895,2014,2045
18896,2014,4242
18897,2014,939700
18898,2014,237100
18899,2014,69
18900,2014,61
18901,2014,14
18902,2014,8
18903,2014,57
18904,2014,1240
18905,2014,1192
18906,2014,9
18907,2014,39
18908,2014,1119
18909,2014,21
18910,2014,19
18911,2014,40
18912,2014,155
18913,2014,C
18914,2014,864
18915,2014,21
18916,2014,93
18917,2014,92
18918,2014,120
18919,2014,1657
18920,2014,422
18921,2014,428
18922,2014,807
18923,2014,1657
18924,2014,655
18925,2014,321
18926,2014,680
18927,2014,564100
18928,2014,54500
18929,2014,131
18930,2014,103
18931,2014,18
18932,2014,7
18933,2014,40
18934,2014,3368
18935,2014,3303
18936,2014,15
18937,2014,C
18938,2014,C
18939,2014,3050
18940,2014,84
18941,2014,22
18942,2014,184
18943,2014,898
18944,2014,C
18945,2014,1826
18946,2014,35
18947,2014,142
18948,2014,163
18949,2014,339
18950,2014,3935
18951,2014,1078
18952,2014,2206
18953,2014,652
18954,2014,3935
18955,2014,1531
18956,2014,1161
18957,2014,1243
18958,2014,151300
18959,2014,15200
18960,2014,93
18961,2014,79
18962,2014,22
18963,2014,9
